location,latitude,longitude,aqi,last_updated,size
"阳山城南,  (清远市阳山城南)",24.465417,112.634114,34,2024-05-27T03:00:00+09:00,1
"shì gōnglù jú, Tongling (铜陵市公路局)",30.9222,117.8078,72,2024-05-27T04:00:00+09:00,1
Liaoyang (辽阳),41.267244,123.236944,42,2024-05-27T04:00:00+09:00,1
"Zhoujiaba, Chongqing (重庆周家坝)",30.8425,108.367777,46,2024-05-27T04:00:00+09:00,1
"丽阳花园, Bazhong (巴中丽阳花园)",31.8542,106.7658,55,2024-05-27T04:00:00+09:00,1
"Palao, Iligan city, Philippines",8.2280209,124.2452422,46,2024-05-27T05:00:00+09:00,1
Benxi (本溪),41.294176,123.766485,34,2024-05-27T04:00:00+09:00,1
"辛老路, Tianjin (天津辛老路)",39.060777777778,117.03005555556,134,2024-05-27T04:00:00+09:00,1
"Shijingshan city, Beijing (石景山古城)",39.914,116.184,34,2024-05-27T04:00:00+09:00,1
"City Environmental Building, Bayannur (巴彦淖尔市环保大楼)",40.7378,107.3715,87,2024-05-27T04:00:00+09:00,1
"Cultural Square, Mudanjiang (牡丹江文化广场　)",44.5782,129.6115,74,2024-05-27T03:00:00+09:00,1
"Qingguan County Chengguan Town Police Station, Yulin (榆林清涧县城关镇派出所)",37.100555560392,110.10944439994,55,2024-05-27T04:00:00+09:00,1
"City EPA, Jiaozuo (焦作市环保局)",35.213,113.227,70,2024-05-27T04:00:00+09:00,1
"City Monitoring Station, Neijiang (内江市监测站)",29.5953,105.0331,82,2024-05-27T04:00:00+09:00,1
"Pluakdaeng District Health Office, Thailand (สำนักงานสาธารณสุขอำเภอปลวกแดง)",12.97378333,101.21285,80,2024-05-27T04:00:00+09:00,1
"Chénghǎizi, Shantou (汕头澄海子站)",23.4714,116.7519,42,2024-05-27T04:00:00+09:00,1
Zhenjiang (镇江),32.187849,119.425836,109,2024-05-27T04:00:00+09:00,1
"Taisanjicho, Matsuyama, Ehime, Japan (和気松山市)",33.8883761,132.7327337,87,2024-05-27T02:00:00+09:00,1
"Nai Mueang,Mueang,Ubon Ratchathani , Thailand (ต.ในเมือง อ.เมือง จ.อุบลราชธานี)",15.245413,104.846219,29,2024-05-27T04:00:00+09:00,1
"de wěi, Ganzhou (赣州地委)",25.8664,114.9367,34,2024-05-27T04:00:00+09:00,1
"Huimin Water Company, Huimin County (惠民县惠民自来水公司)",37.500278,117.566944,76,2024-05-27T04:00:00+09:00,1
"Nha Trang, Vietnam",12.284358,109.192524,37,2024-05-27T03:00:00+09:00,1
"Hallim-eup, Jeju, South Korea (한림읍 제주)",33.409109,126.268778,50,2024-05-27T04:00:00+09:00,1
"Hanbei road, Tianjin (天津汉北路)",39.15875,117.7641667,50,2024-05-27T04:00:00+09:00,1
Qinhuangdao (秦皇岛),39.935377,119.600492,78,2024-05-27T04:00:00+09:00,1
"District radiation station, Lhasa (拉萨区辐射站)",29.6588,90.9798,46,2024-05-27T04:00:00+09:00,1
"Kanaike, Yonezawa, Yamagata, Japan (米沢金池米沢市)",37.9198153,140.1137455,46,2024-05-27T03:00:00+09:00,1
"Todaka, Nichinan, Miyazaki Prefecture, Japan (日南保健所日南市)",31.5976822,131.3803863,38,2024-05-27T03:00:00+09:00,1
"Monitoring station, Zhaotong (昭通监测站)",27.3392,103.7032,80,2024-05-27T04:00:00+09:00,1
"National Housing Authority Dindaeng, Bangkok, Thailand (การเคหะชุมชนดินแดง)",13.76251667,100.5502,65,2024-05-27T04:00:00+09:00,1
"Dunkou Xinou, Wuhan (沌口新区)",30.482469,114.156561,82,2024-05-27T04:00:00+09:00,1
"Sinji-myeon, Jeonnam, South Korea (신지면 전남)",34.3345769,126.8283724,39,2024-05-27T04:00:00+09:00,1
"Jinzhou, Dalian (大连金州)",39.1311,121.7481,38,2024-05-27T04:00:00+09:00,1
"Nagisa, Matsumoto, Nagano, Japan (松本渚交差点松本市)",36.2323354,137.9588331,42,2024-05-27T03:00:00+09:00,1
"Petrochemical General Plant, Jiujiang (九江石化总厂)",29.7534,116.0726,42,2024-05-27T04:00:00+09:00,1
"Haiyang Environmental Protection Bureau, Haiyang City (海阳市海阳环保局)",36.794167,121.150556,55,2024-05-27T04:00:00+09:00,1
"No.29 Middle School, Hohhot (呼和浩特二十九中)",40.277474,111.204041,31,2024-05-27T04:00:00+09:00,1
"Enzankamishiogo, Koshu, Yamanashi, Japan (東山梨甲州市)",35.703771,138.7127085,13,2024-05-27T03:00:00+09:00,1
"金湾红旗,  (珠海市金湾红旗)",22.144812,113.352517,57,2024-05-27T03:00:00+09:00,1
"Quảng Ninh/Thành ủy Móng Cái , Vietnam",21.5242055,107.9650363,4,2024-05-27T04:00:00+09:00,1
"Changwu County Changwu Middle School, Xianyang (咸阳长武县长武中学)",35.211944440085,107.77916669988,61,2024-05-27T04:00:00+09:00,1
"Tangkak, Johor, Malaysia",2.294794,102.571595,52,2024-05-27T02:00:00+09:00,1
"Meteorological stations, Nakhon Phanom, Thailand (สถานีอุตุนิยมวิทยานครพนม)",17.412345,104.7786123,0,2024-05-26T15:00:00+09:00,1
"72nd Anniversary King Bhumibol Public Park, Uttaradit, Thailand (สวนมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 5 ธันวาคม 2552 อุตรดิตถ์)",17.631352,100.09896,21,2024-05-27T04:00:00+09:00,1
"Health Promotion Hospital Sob Pad, Lampang, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสบป้าด ลำปาง)",18.2508166,99.76395,25,2024-05-27T04:00:00+09:00,1
"Nishimachi, Tottori-shi, Tottori-ken, Japan (鳥取県庁西町分庁舎鳥取市)",35.5037545,134.2361524,63,2024-05-27T03:00:00+09:00,1
"Inje(DMZ), Seoul, South Korea (인제(DMZ) 강원)",38.389557,128.248144,42,2024-05-27T04:00:00+09:00,1
"Betong, Thailand (ต.เบตง อ.เบตง จ.ยะลา)",5.763873,101.067903,61,2024-05-27T04:00:00+09:00,1
"Obamacho Kitahonmachi, Unzen, Nagasaki, Japan (小浜大気測定局雲仙市)",32.7321591,130.2112006,25,2024-05-27T03:00:00+09:00,1
"jiāncè dàlóu, Lu'an (六安监测大楼)",31.7371,116.508,50,2024-05-27T04:00:00+09:00,1
"Yellow river new village , Xuzhou (徐州黄河新村)",34.276111,117.166944,147,2024-05-27T04:00:00+09:00,1
"Yongledianzhen, Tongzhou, Beijing (京东南永乐店)",39.712,116.783,50,2024-05-27T04:00:00+09:00,1
"Gageodo, Jeonnam, South Korea (가거도 전남)",34.076677,125.092276,59,2024-05-27T04:00:00+09:00,1
"Maepo-eup, Dannyang-gun, Chungbuk, South Korea (매포읍 충북)",37.0334,128.2957,65,2024-05-27T04:00:00+09:00,1
Chaoyang (朝阳),41.573734,120.450372,42,2024-05-27T04:00:00+09:00,1
"Mitsuishi, Bizen-shi, Okayama-ken, Japan (三石備前市)",34.8033234,134.2725681,61,2024-05-27T03:00:00+09:00,1
"Oeyeondo, Chungnam, South Korea (외연도 충남)",36.229272,126.080791,74,2024-05-27T04:00:00+09:00,1
"罗定罗光,  (云浮市罗定罗光)",22.578889,111.342222,34,2024-05-27T03:00:00+09:00,1
"Numanohata, Tomakomai, Hokkaido Prefecture, Japan (沼ノ端公園苫小牧市)",42.6836392,141.6914783,10,2024-05-27T04:00:00+09:00,1
"Shanhai Pass, Qinhuangdao (秦皇岛市第一关)",40.018,119.762,68,2024-05-27T04:00:00+09:00,1
"Yeonji-dong, Jeongeup-si, Jeonbuk, South Korea (연지동 전북)",35.568445,126.845886,72,2024-05-27T04:00:00+09:00,1
"Xingtai Normal College, Xingtai (邢台市邢师高专)",37.053,114.526,72,2024-05-27T04:00:00+09:00,1
"Yongzhou EPA, Yongzhou (永州永州市环保局)",26.4364,111.5992,6,2024-05-27T04:00:00+09:00,1
"Asahikawa, Yokote, Akita, Japan (横手横手市)",39.3094408,140.5753726,25,2024-05-27T03:00:00+09:00,1
"Penglai Shahe Bridge, Penglai City (蓬莱市蓬莱沙河桥)",37.7983,120.8022,63,2024-05-27T04:00:00+09:00,1
"平谷新城, Beijing",40.15353,117.0854,46,2024-05-27T04:00:00+09:00,1
"Sikulpuikawn, Aizawl, India",23.7176342,92.7192841,5,2024-05-27T02:30:00+09:00,1
"Makiminato, Urasoe, Okinawa, Japan (牧港浦添市)",26.2674534,127.7237584,0,2024-05-22T02:00:00+09:00,1
"Imsil-eup, Jeonbuk, South Korea (임실읍 전북)",35.614526,127.286329,65,2024-05-27T04:00:00+09:00,1
"High Temple Road, Chongqing (重庆高寺路)",29.173333,107.067777,70,2024-05-27T04:00:00+09:00,1
"cāng mén jiē zi zhàn, Jiuquan (酒泉仓门街子站)",39.746,98.509,109,2024-05-27T04:00:00+09:00,1
"Bus Factory, Changchun (长春客车厂)",43.91,125.287,38,2024-05-27T04:00:00+09:00,1
"hún nán dōng lù, Shenyang , Shenyang (沈阳浑南东路)",41.7561,123.535,30,2024-05-27T04:00:00+09:00,1
"Hanyin County Environmental Protection Bureau, An'kang (安康汉阴县环保局)",32.896614000337,108.51471100031,50,2024-05-27T04:00:00+09:00,1
"Marunouchi, Nabari, Mie, Japan (名張小学校名張市)",34.6223426,136.0917954,50,2024-05-27T03:00:00+09:00,1
"Nghệ An/Trường Thi, Thành phố Vinh - KTTV - Trạm cảm biến, Vietnam",18.675369,105.690945,38,2024-05-27T04:00:00+09:00,1
"Iwashita, Kumamoto, Japan (甲佐町岩下上益城郡甲佐町)",32.653002,130.8084573,25,2024-05-27T03:00:00+09:00,1
"Seidōchō, Sakaiminato-shi, Tottori-ken, Japan (境港市誠道町境港市)",35.5135553,133.2348782,57,2024-05-27T03:00:00+09:00,1
"Baekryeongdo, Incheon, South Korea (백령도 인천)",37.938413,124.645669,60,2024-05-27T04:00:00+09:00,1
"Hōgawachō, Shizuoka-ken, Japan (東南部測定局浜松市南区)",34.6936436,137.7647346,38,2024-05-27T04:00:00+09:00,1
"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,0,2024-05-21T14:00:00+09:00,1
"Takeharacho, Takehara, Hiroshima, Japan (竹原高校竹原市)",34.3410417,132.9031028,55,2024-05-27T04:00:00+09:00,1
"Cheongcheon-myeon, Chungbuk, South Korea (청천면 충북)",36.730926,127.804682,70,2024-05-27T04:00:00+09:00,1
Dandong (丹东),40.0005,124.354707,13,2024-05-27T04:00:00+09:00,1
"Technical Schools, Linfen (临汾技工学校)",36.0714,111.5028,102,2024-05-27T04:00:00+09:00,1
"cǎi chá jùtuán, Fuzhoushi (抚州采茶剧团)",28.0005,116.3574,59,2024-05-27T04:00:00+09:00,1
"Chaoyang plant, Lu'an (六安朝阳厂)",31.7797,116.5068,46,2024-05-27T04:00:00+09:00,1
Lianyungang (连云港),34.596544,119.221282,38,2024-05-27T04:00:00+09:00,1
"Besut, Terengganu, Malaysia",5.748449,102.515632,67,2024-05-27T03:00:00+09:00,1
"Ninth Middle School, Tongling (铜陵市第九中学)",30.8811,117.7442,70,2024-05-27T04:00:00+09:00,1
"Jincheon-eup, Chungbuk, South Korea (진천읍 충북)",36.8550153,127.4413124,78,2024-05-27T04:00:00+09:00,1
"Surabaya Development Zone, Yishui County (沂水县沂水开发区)",35.759922,118.592156,76,2024-05-27T04:00:00+09:00,1
"Henan Medical University, Zhengzhou (郑州河医大)",34.7538,113.6356,63,2024-05-27T04:00:00+09:00,1
Shiyan (十堰),32.629397,110.797991,65,2024-05-27T04:00:00+09:00,1
"Pucheng County Government, Weinan (渭南蒲城县政府)",34.956944440235,109.5811110998,87,2024-05-27T04:00:00+09:00,1
"Shimokobana, Fukushima, Japan (楢葉双葉郡楢葉町)",37.2657039,140.9983584,50,2024-05-27T03:00:00+09:00,1
"Jeogu-ri, Gyeongnam, South Korea (저구리 경남)",34.71005,128.58745,20,2024-05-27T04:00:00+09:00,1
"Haiyang Development Zone, Haiyang City (海阳市海阳开发区)",36.735,121.196944,61,2024-05-27T04:00:00+09:00,1
"Wugong County Monitoring Station, Xianyang (咸阳武功县监测站)",34.259166670007,108.20833330034,85,2024-05-27T04:00:00+09:00,1
"Lanlian hotel, Lanzhou (兰州兰炼宾馆)",36.1031,103.631,80,2024-05-27T04:00:00+09:00,1
"Bó'áo guó Guest House Station , Qionghai (琼海博鳌国宾馆站)",19.140793,110.553,63,2024-05-27T00:00:00+09:00,1
"Government Center, Rayong, Thailand (ศูนย์ราชการระยอง)",12.7066,101.18055,52,2024-05-27T04:00:00+09:00,1
"Kunisakimachi Tsurugawa, Kunisaki-shi, Ōita-ken, Japan (国東高等学校国東市)",33.557489,131.7327239,53,2024-05-27T03:00:00+09:00,1
"jīnshān zhū jīng, Shanghai (金山朱泾)",30.898687,121.166678,117,2024-05-27T02:00:00+09:00,1
"Hwacheon(DMZ), Seoul, South Korea (화천(DMZ) 강원)",38.247827,127.79066,61,2024-05-27T04:00:00+09:00,1
"Shangnan County Environmental Protection Bureau, Shangluo (商洛商南县环保局)",33.53222222028,110.86777779981,53,2024-05-27T04:00:00+09:00,1
"Showacho, Kushiro, Hokkaido Prefecture, Japan (昭和小学校釧路市)",43.0160229,144.3651532,13,2024-05-27T04:00:00+09:00,1
"Lào Cai/Trạm gần KCN Tằng Loỏng 2, Vietnam",22.295501,104.133739,47,2024-05-27T04:00:00+09:00,1
"City convenient service centers, Wenshan (文山州市便民服务中心)",23.3892,104.2319,25,2024-05-27T04:00:00+09:00,1
"Zhidan County Government, Yanan (延安志丹县政府)",36.82222222018,108.76833329994,25,2024-05-27T04:00:00+09:00,1
"Chofukamenoko, Shimonoseki, Yamaguchi, Japan (長府局下関市)",34.0032153,130.988226,50,2024-05-27T03:00:00+09:00,1
"Toko 8 Jo, Asahikawa, Hokkaido Prefecture, Japan (東光旭川市)",43.7480839,142.3972831,6,2024-05-27T04:00:00+09:00,1
"Mempawah, Indonesia",0.3440181,109.10197611965,40,2024-05-27T04:00:00+09:00,1
"Nong Prajak Public Park, Udon Thani, Thailand (สวนสาธารณะหนองประจักษ์ อุดรธานี)",17.414174,102.780926,15,2024-05-27T04:00:00+09:00,1
"Shibei district No. 2, Qingdao (青岛市北区2号)",36.103886,120.36125,76,2024-05-27T04:00:00+09:00,1
"Linqing City Waterworks, Linqing City (临清市临清市自来水厂)",36.753889,115.681111,68,2024-05-27T04:00:00+09:00,1
"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",9.126017,99.325145,64,2024-05-27T04:00:00+09:00,1
"Beihai Industrial Park, Beihai (北海北海工业园)",21.5233,109.1778,30,2024-05-27T04:00:00+09:00,1
"EPA building, Quzhou (衢州市环保大楼)",28.94041667,118.8713056,65,2024-05-27T04:00:00+09:00,1
"D&D Port, Dalian (大连双D港)",39.0631,121.9769,38,2024-05-27T04:00:00+09:00,1
"shā wàn, Fangchenggang (防城港沙万)",21.6158,108.3411,46,2024-05-27T04:00:00+09:00,1
"Hongfu Baijiu Factory, Linyi (临沂洪福酒业)",34.99944444,118.2516667,109,2024-05-27T04:00:00+09:00,1
"Provincial Waterworks Authority Mae Moh, Lampang, Thailand (การประปาส่วนภูมิภาคแม่เมาะ)",18.2826333,99.6598166,27,2024-05-27T04:00:00+09:00,1
"Hibiscus Road, Chongqing (重庆芙蓉中路)",29.328916,107.751833,53,2024-05-27T04:00:00+09:00,1
"Zhenba County Monitoring Station, Hanzhong (汉中镇巴县监测站)",32.53944444021,107.89055559986,53,2024-05-27T04:00:00+09:00,1
"Vĩnh Long/Khu hành chính Tx.Bình Minh, Vietnam",10.06934,105.820391,23,2024-05-27T04:00:00+09:00,1
"Lijin Ecological Park, Lijin County (利津县利津生态园)",37.504167,118.252222,87,2024-05-27T03:00:00+09:00,1
"tān zǐ kou, Chongqing (重庆滩子口)",29.026337,106.659518,34,2024-05-27T04:00:00+09:00,1
Kobe (神戸),34.690083,135.1955112,63,2024-05-27T04:00:00+09:00,1
"Guanshan, Taiwan (關山)",23.045083,121.161933,25,2024-05-27T04:00:00+09:00,1
"东莞塘厦,  (东莞市东莞塘厦)",22.808889,114.068611,95,2024-05-27T03:00:00+09:00,1
"高新知青,  (肇庆市高新知青)",23.309117,112.818562,70,2024-05-27T03:00:00+09:00,1
"Jiading Monitoring Station, Shanghai (嘉定监测站)",31.375042,121.268689,93,2024-05-27T02:00:00+09:00,1
"Sibu, Sarawak, Malaysia",2.314408,111.831916,23,2024-05-27T03:00:00+09:00,1
"街边,  (佛山市街边)",23.0576,113.0673,78,2024-05-27T03:00:00+09:00,1
"tái dá táocí, Jingdezhen (景德镇台达陶瓷)",29.2647,117.1558,68,2024-05-27T04:00:00+09:00,1
"Panji District Government, Huainan (淮南潘集区政府)",32.7639,116.8028,119,2024-05-27T04:00:00+09:00,1
Baoji (宝鸡),34.36198,107.237974,70,2024-05-27T04:00:00+09:00,1
"wǎ fáng zhuāng, Nanyang (南阳瓦房庄)",33.338473,112.58962,132,2024-05-27T04:00:00+09:00,1
"Haga, Koriyama, Fukushima, Japan (芳賀郡山市)",37.3909309,140.3965114,50,2024-05-27T03:00:00+09:00,1
"Segamat, Johor, Malaysia",2.493914,102.862694,48,2024-05-27T03:00:00+09:00,1
"Phiman, Satun, Satun, Thailand (ต.พิมาน อ.เมือง จ.สตูล)",6.624747,100.066159,89,2024-05-27T04:00:00+09:00,1
"Thái Bình/Trạm quan trắc khí tại Thái Thụy, Vietnam",20.461641,106.516972,1,2024-05-27T00:00:00+09:00,1
"Yunqi, Hangzhou (杭州市云栖)",30.18083333,120.0883333,42,2024-05-27T04:00:00+09:00,1
"Pingdu No. 1, Pingdu City (平度市平度1号)",36.790556,119.944722,53,2024-05-27T03:00:00+09:00,1
"Hardware Warehouse, Zhangjiakou (张家口市五金库)",40.811,114.881,53,2024-05-27T04:00:00+09:00,1
"Na Phralan Police Station Saraburi, Thailand (สถานีตำรวจภูธรหน้าพระลาน สระบุรี)",14.685833,100.871996,55,2024-05-27T04:00:00+09:00,1
"增城派潭,  (广州市增城派潭)",23.496093,113.790235,61,2024-05-27T03:00:00+09:00,1
"luòhé dàxué, Luohe (漯河漯河大学)",33.567736,114.011061,97,2024-05-27T04:00:00+09:00,1
"Hongdo, Jeonnam, South Korea (홍도 전남)",34.698747,125.192314,53,2024-05-27T04:00:00+09:00,1
"Southern, HongKong (南區)",22.247461207976,114.16014010352,25,2024-05-27T04:00:00+09:00,1
"Phrae Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาแพร่)",18.1283666,100.1624333,16,2024-05-27T04:00:00+09:00,1
"City EPA, Jincheng (晋城市环保局)",35.4883,112.8564,73,2024-05-27T04:00:00+09:00,1
"Ankang City Stations, An'kang (安康安康市监测站)",32.6939,109.0281,68,2024-05-27T04:00:00+09:00,1
"Yijun County Government, Tongchuan (铜川宜君县政府)",35.398888889811,109.11166669956,68,2024-05-27T04:00:00+09:00,1
"Calinan National High School, Davao City, Philippines",7.186512,125.456693,4,2024-05-27T05:00:00+09:00,1
"Temburong, Brunei",4.6204128,115.141484,10,2024-05-26T10:00:00+09:00,1
"Vĩnh Long/UBND tỉnh, đường Hoàng Thái Hiếu, Vietnam",10.251317,105.946931,15,2024-05-27T04:00:00+09:00,1
"Jinshan New Town, Shanghai (金山新城)",30.705811,121.346377,91,2024-05-27T04:00:00+09:00,1
"Zhenping County Environmental Protection Bureau, An'kang (安康镇坪县环保局)",31.885833329845,109.52361110027,19,2024-05-27T04:00:00+09:00,1
"High-tech Zone EPA, Changsha (长沙高开区环保局)",28.2189,112.8872,53,2024-05-27T04:00:00+09:00,1
"Fangshan, Liangxiang, Beijing (房山良乡)",39.742,116.136,52,2024-05-27T04:00:00+09:00,1
Qionghai (琼海),19.258404,110.47465,65,2024-05-27T00:00:00+09:00,1
"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,73,2024-05-27T04:00:00+09:00,1
"Kamikura, Shingu, Wakayama, Japan (新宮高校新宮市)",33.720072,135.9852418,30,2024-05-27T03:00:00+09:00,1
"Kitatakanabe, Miyazaki Prefecture, Japan (高鍋町健康づくりセンター児湯郡高鍋町)",32.1319871,131.5086596,46,2024-05-27T03:00:00+09:00,1
"Takagimachi, Saga, Saga, Japan (佐賀佐賀市)",33.256819,130.3080433,42,2024-05-27T03:00:00+09:00,1
"Gaomi University City, Gaomi City (高密市高密大学城)",36.3432,119.7478,38,2024-05-27T04:00:00+09:00,1
"Caitun, Benxi (本溪彩屯)",41.3047,123.7308,34,2024-05-27T04:00:00+09:00,1
"圣泉水务公司, Bazhong (巴中圣泉水务公司)",31.8653,106.7417,55,2024-05-27T04:00:00+09:00,1
"Danfeng County Environmental Protection Bureau, Shangluo (商洛丹凤县环保局)",33.702467999799,110.32194440041,65,2024-05-27T04:00:00+09:00,1
"Junshan, Yueyang (岳阳君山区)",29.4402,112.9943,42,2024-05-27T04:00:00+09:00,1
"Ichinoki, Ise, Mie, Japan (伊勢厚生中学校伊勢市)",34.5014848,136.7093526,38,2024-05-27T03:00:00+09:00,1
"Kasugacho, Fukuyama, Hiroshima, Japan (培遠中学校福山市)",34.5118026,133.4116109,61,2024-05-27T04:00:00+09:00,1
"Dhaka US Consulate, Bangladesh",23.796373,90.424614,0,2024-05-25T22:00:00+09:00,1
"Provincial Administrative Stadium, Lamphun, Thailand (สนามกีฬาองค์การบริหารส่วนจังหวัดลำพูน)",18.567194,99.038639,30,2024-05-27T04:00:00+09:00,1
"Forest area, Shaoguan (韶关园林处)",24.795928,113.598061,57,2024-05-27T04:00:00+09:00,1
"Yucheng Zhongyi Square, Yuncheng County (郓城县郓城忠义广场)",35.570556,115.956667,59,2024-05-27T04:00:00+09:00,1
Hengshui (衡水),37.73892,115.670177,57,2024-05-27T04:00:00+09:00,1
"City committee communist party school, Loudi (娄底市委党校)",27.7314,112.0194,25,2024-05-27T04:00:00+09:00,1
"Manila US Embassy, Philippines",14.57711,120.9778,48,2024-05-27T04:00:00+09:00,1
"Da Nang, Vietnam (TP Đà Nẵng)",16.074,108.217,28,2024-05-27T04:00:00+09:00,1
"Yogi, Naha, Okinawa, Japan (那覇那覇市)",26.2065885,127.6940118,0,2024-05-22T02:00:00+09:00,1
"Wujin Monitoring Station, Changzhou (常州武进监测站)",31.703889,119.935,65,2024-05-27T04:00:00+09:00,1
"Chizhou College, Chizhou (池州池州学院)",30.6617,117.4697,38,2024-05-27T04:00:00+09:00,1
"Yanxian County Environmental Protection Bureau, Yanan (延安延长县环保局)",36.57611111044,110.00055559996,29,2024-05-27T04:00:00+09:00,1
"Natural Resources and Environment Office, Mae Hongson, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดแม่ฮ่องสอน)",19.30455,97.97165,21,2024-05-27T04:00:00+09:00,1
Nagasaki (長崎),32.7502856,129.877667,34,2024-05-27T03:00:00+09:00,1
"始兴丹凤,  (韶关市始兴丹凤)",24.959292,114.070703,34,2024-05-27T03:00:00+09:00,1
"Ninh Bình/Cúc Phương, Đông Phong, Nho Quan - KTTV - Trạm cảm biến, Vietnam",20.320741,105.745489,85,2024-05-27T04:00:00+09:00,1
"Tōkaichimachi, Miyoshi-shi, Hiroshima-ken, Japan (三次市十日市町三次市)",34.7948279,132.8536574,15,2024-05-27T03:00:00+09:00,1
"Shinjo, Wakayama, Wakayama, Japan (小倉小学校和歌山市)",34.243593,135.2874876,53,2024-05-27T03:00:00+09:00,1
"Huangshan District Government Building 5, Huangshan (黄山黄山区政府5号楼)",30.2756,118.1371,15,2024-05-27T03:00:00+09:00,1
"Lingling District Environmental Protection Bureau, Yongzhou (永州零陵区环保局)",26.2331,111.6236,6,2024-05-27T03:00:00+09:00,1
"Weiyang Road, Zhangjiajie (张家界未央路)",29.3547,110.5594,63,2024-05-27T04:00:00+09:00,1
"Nishi 5 Jominami, Obihiro, Hokkaido, Japan (帯広市役所帯広市)",42.923916,143.196109,13,2024-05-27T03:00:00+09:00,1
"Yan'an Road No. 89, Huangshan (黄山延安路89号)",29.7128,118.3057,39,2024-05-27T04:00:00+09:00,1
"Hadongeup, Hadong-gun, Gyeongnam, South Korea (하동읍 경남)",35.066944,127.751389,44,2024-05-27T04:00:00+09:00,1
"The town of Miyun, Beijing (密云镇)",40.37,116.832,30,2024-05-27T04:00:00+09:00,1
"Jixian Environmental Protection Bureau, Baoji (宝鸡陇县环保局)",34.899166669807,106.8511111004,63,2024-05-27T04:00:00+09:00,1
"雷州朝南,  (湛江市雷州朝南)",20.913124,110.105929,42,2024-05-27T03:00:00+09:00,1
"广宁庄前西,  (肇庆市广宁庄前西)",23.638817,112.43656,46,2024-05-27T03:00:00+09:00,1
Xiaogan (孝感),30.924568,113.916903,65,2024-05-27T04:00:00+09:00,1
"Jixian Experimental High School, Shen County (莘县莘县实验高中)",36.239,115.646,80,2024-05-27T04:00:00+09:00,1
"Jianshe Road, Tianjin (天津建设路)",39.7188,117.30415,68,2024-05-27T04:00:00+09:00,1
"Shangzhou District Middle School, Shangluo (商洛商州区中学)",33.8471,109.9643,85,2024-05-27T04:00:00+09:00,1
"Matsu, Taiwan (馬祖)",26.160469,119.949875,57,2024-05-27T04:00:00+09:00,1
Baoding (保定),38.873891,115.464806,99,2024-05-27T04:00:00+09:00,1
Nanchong (南充),30.837793,106.110698,104,2024-05-27T04:00:00+09:00,1
"Kamodacho, Okazaki, Aichi, Japan (鴨田岡崎市)",34.9818894,137.1630465,55,2024-05-27T03:00:00+09:00,1
"chéngnán xīnqū, Chongzuo (崇左城南新区)",22.3708,107.3701,55,2024-05-27T04:00:00+09:00,1
"Chuomachi, Nakatsu, Oita Prefecture, Japan (中津総合庁舎中津市)",33.5921525,131.1958158,53,2024-05-27T03:00:00+09:00,1
"紫金紫城,  (河源市紫金紫城)",23.644268,115.195303,30,2024-05-27T03:00:00+09:00,1
"Busansinhang, Busan, South Korea (부산신항 부산)",35.074896,128.834169,38,2024-05-27T04:00:00+09:00,1
"wǔ lián shíyàn xué, Wulian County (五莲县五莲实验学)",35.757222,119.210556,65,2024-05-27T04:00:00+09:00,1
"guì chéngzi zhàn, Guigang (贵港贵城子站)",23.0944,109.6014,68,2024-05-27T04:00:00+09:00,1
"shì sēnlín gōngyè jú, Ji'an (吉安市森林工业局)",27.11,114.9739,59,2024-05-27T04:00:00+09:00,1
"Lǔdōng Univertity, Yantai (烟台鲁东大学)",37.52368316,121.3553673,61,2024-05-27T04:00:00+09:00,1
"Ziyang County Meteorological Bureau, An'kang (安康紫阳县气象局)",32.530440999853,108.54350099967,38,2024-05-27T04:00:00+09:00,1
Shizuoka (静岡),34.975562,138.3827596,50,2024-05-27T03:00:00+09:00,1
"Fushikihigashiichinomiya, Takaoka, Toyama, Japan (高岡伏木高岡市)",36.7939702,137.0564268,55,2024-05-27T03:00:00+09:00,1
"Wang Yen Subdistrict Administrative, Chachoengsao, Thailand (องค์การบริหารส่วนตำบลวังเย็น)",13.5885,101.2863333,52,2024-05-27T04:00:00+09:00,1
"City Land Resources Bureau station , Dongfang (东方市国土资源局站)",19.1005,108.6777,30,2024-05-27T00:00:00+09:00,1
"jìng yuán, Siping (四平境园)",43.1847,124.3897,25,2024-05-27T04:00:00+09:00,1
"Annan, Taiwan (安南)",23.048197,120.2175,38,2024-05-27T04:00:00+09:00,1
"Takebe, Okayama-ken, Japan (吉備高原加賀郡吉備中央町)",34.8346862,133.7630476,46,2024-05-27T03:00:00+09:00,1
"Blood Center, Baise (百色市中心血站)",23.8844,106.6527,55,2024-05-27T04:00:00+09:00,1
"City committee communist party school, Jingzhou (荆州市委党校)",30.3515,112.2068,85,2024-05-27T04:00:00+09:00,1
